X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1755067.0,5911737.0,12423,19283.0,33221,ALBRECHT AVE,HALLEYS PL,QUONA AVE,367.0,Yes,2024-11-05 00:00:00+00:00,1745,7D,710.0,103.0,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1755067.0,5911737.0
1759496.0,5913999.0,12424,20787.0,33238,AMARU RD,MOANA AVE RAB,RAWHITI RD,673.0,Yes,2024-09-04 00:00:00+00:00,745,7D,908.0,342.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1759496.0,5913999.0
1762666.0,5913243.0,12425,30343.0,33247,ARANUI RD,MELTON RD,WILKIE PL,1298.0,Yes,2024-09-16 00:00:00+00:00,1630,7D,3377.0,515.0,94.0,0.0,4.0,2.0,0.0,0.0,6.0,1762666.0,5913243.0
1759658.0,5913243.0,12426,20800.0,33263,ATHENS RD,MT SMART RD,HOHERIA RD,245.0,Yes,2024-10-17 00:00:00+00:00,1730,7D,934.0,101.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1759658.0,5913243.0
1765233.0,5914568.0,12427,21119.0,33293,BASIN VIEW LANE,LAGOON DR,END OF STAGE,28.0,Yes,2024-09-19 00:00:00+00:00,1115,7D,1019.0,118.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1765233.0,5914568.0
1763222.0,5911191.0,12428,21984.0,33318,BELL AVE,GREAT SOUTH RD,END,171.0,Yes,2024-09-09 00:00:00+00:00,1230,7D,1980.0,258.0,77.0,0.0,11.0,8.0,4.0,0.0,23.0,1763222.0,5911191.0
1761111.0,5913502.0,12429,18392.0,33349,BOTHA RD,WALLS RD,END,135.0,Yes,2024-09-16 00:00:00+00:00,1615,7D,1610.0,226.0,81.0,0.0,13.0,6.0,0.0,0.0,19.0,1761111.0,5913502.0
1760279.0,5913140.0,12430,20833.0,33353,BOW PL,ROOSEVELT AVE,CUL-DE-SAC,71.0,Yes,2024-09-04 00:00:00+00:00,1445,7D,158.0,33.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1760279.0,5913140.0
1765551.0,5913877.0,12431,21138.0,33367,BRIDGE ST (PANMURE),QUEENS RD (VALVE RHS),START OF STAGE,91.0,Yes,2024-10-15 00:00:00+00:00,1700,7D,342.0,50.0,93.0,0.0,4.0,3.0,0.0,0.0,7.0,1765551.0,5913877.0
1761034.0,5913686.0,12432,18393.0,33387,BURRETT AVE,WALLS RD,END,51.0,Yes,2024-09-16 00:00:00+00:00,1515,7D,458.0,87.0,82.0,0.0,15.0,3.0,0.0,0.0,18.0,1761034.0,5913686.0
1759141.0,5913208.0,12433,20400.0,33400,CAMERON ST (ONEHUNGA),MT SMART RD,HARDINGTON ST,516.0,Yes,2024-09-04 00:00:00+00:00,1700,7D,237.0,38.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1759141.0,5913208.0
1759138.0,5913495.0,12434,20401.0,33400,CAMERON ST (ONEHUNGA),BLAKEY ST,TAWA RD,814.0,Yes,2024-09-04 00:00:00+00:00,1700,7D,244.0,35.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1759138.0,5913495.0
1760282.0,5912898.0,12435,20426.0,33408,CAPTAIN SPRINGS RD,MT SMART RD,MAYS RD,158.0,Yes,2024-11-05 00:00:00+00:00,815,7D,2677.0,325.0,90.0,1.0,7.0,2.0,0.0,0.0,9.0,1760282.0,5912898.0
1762018.0,5914501.0,12436,20496.0,33529,EAGLEHURST RD,RANIER ST,GAVIN ST,288.0,Yes,2024-10-16 00:00:00+00:00,1645,7D,1606.0,510.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1762018.0,5914501.0
1760753.0,5913298.0,12437,31733.0,33537,EDMONTON AVE,STATE AVE,GAMBIA PL,157.0,Yes,2024-09-04 00:00:00+00:00,1630,7D,614.0,69.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1760753.0,5913298.0
1763904.0,5915063.0,12438,21639.0,33543,ELLERSLIE PANMURE HIGHWAY,CLARE PL,BARRACK RD,1560.0,Yes,2024-09-10 00:00:00+00:00,1330,7D,21168.0,1853.0,93.0,1.0,4.0,2.0,0.0,0.0,6.0,1763904.0,5915063.0
1764228.0,5914962.0,12439,30631.0,33543,ELLERSLIE PANMURE HIGHWAY,HARDING AVE,MOUNTAIN RD,1899.0,Yes,2024-09-09 00:00:00+00:00,1600,7D,31465.0,2841.0,91.0,1.0,4.0,3.0,1.0,0.0,8.0,1764228.0,5914962.0
1760656.0,5914322.0,12440,18405.0,33564,EWENSON AVE,ALIFORD AVE,KONINI RD,38.0,Yes,2024-09-16 00:00:00+00:00,1445,7D,320.0,69.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1760656.0,5914322.0
1760617.0,5912955.0,12441,20513.0,33580,FELIX ST,MAYS RD,MT SMART RD,333.0,Yes,2024-09-04 00:00:00+00:00,1615,7D,2943.0,371.0,89.0,0.0,8.0,2.0,1.0,0.0,11.0,1760617.0,5912955.0
1755068.0,5917872.0,12442,18933.0,33595,FIRST AVE (KINGSLAND),KINGSLAND AVE,CUL DE SAC,484.0,Yes,2024-11-06 00:00:00+00:00,1430,7D,267.0,33.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1755068.0,5917872.0
1758691.0,5912096.0,12443,31736.0,33602,FLEMING ST,NEWSOME ST,HILL ST,135.0,Yes,2024-11-05 00:00:00+00:00,930,7D,586.0,90.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1758691.0,5912096.0
1759268.0,5911681.0,12444,20524.0,33635,GALWAY ST (ONEHUNGA),NEILSON ST,END,1018.0,Yes,2024-09-23 00:00:00+00:00,900,7D,1140.0,195.0,77.0,1.0,8.0,13.0,1.0,0.0,22.0,1759268.0,5911681.0
1760674.0,5913276.0,12445,20896.0,33636,GAMBIA PL,EDMONTON AVE,CUL-DE-SAC,77.0,Yes,2024-09-04 00:00:00+00:00,830,7D,230.0,36.0,94.0,0.0,4.0,2.0,0.0,0.0,6.0,1760674.0,5913276.0
1759813.0,5913393.0,12446,20915.0,33647,GARSIDE PL,PAIHIA RD,CUL-DE-SAC,26.0,Yes,2024-09-04 00:00:00+00:00,1445,7D,91.0,23.0,95.0,0.0,3.0,2.0,0.0,0.0,5.0,1759813.0,5913393.0
1758758.0,5911844.0,12447,20542.0,33674,GLOUCESTER PARK RD,PRINCES ST,NEILSON ST,76.0,Yes,2024-09-12 00:00:00+00:00,1630,7D,2832.0,314.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1758758.0,5911844.0
1761046.0,5914009.0,12448,18417.0,33700,GREENPARK RD,GREAT SOUTH RD,ROCKFIELD RD,297.0,Yes,2024-09-16 00:00:00+00:00,1615,7D,2945.0,522.0,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1761046.0,5914009.0
1760375.0,5913795.0,12449,21000.0,33807,HOUPARA ST,ORANGA AVE,RANGIPAWA RD,111.0,Yes,2024-09-16 00:00:00+00:00,830,7D,278.0,60.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1760375.0,5913795.0
1760315.0,5913320.0,12450,21003.0,33814,HULL PL,ROOSEVELT AVE,CUL-DE-SAC,72.0,Yes,2024-09-04 00:00:00+00:00,1300,7D,294.0,36.0,94.0,0.0,4.0,2.0,0.0,0.0,6.0,1760315.0,5913320.0
1765282.0,5911756.0,12451,21502.0,33857,JOLSON RD,PANAMA RD (WEST/START ISLAND LHS),BERNARD ST,111.0,Yes,2024-09-09 00:00:00+00:00,1430,7D,2874.0,277.0,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1765282.0,5911756.0
1762737.0,5915970.0,12452,18828.0,33889,KENNETH SMALL PL,ABBOTTS WAY,START ISLAND RHS,142.0,Yes,2024-10-16 00:00:00+00:00,815,7D,418.0,53.0,92.0,0.0,3.0,5.0,0.0,0.0,8.0,1762737.0,5915970.0
1760948.0,5915462.0,12453,20673.0,33891,KENTUCKY ST,MORRIN ST,SPROSTON AVE,72.0,Yes,2024-10-16 00:00:00+00:00,730,7D,2178.0,386.0,89.0,0.0,10.0,1.0,0.0,0.0,11.0,1760948.0,5915462.0
1759782.0,5914500.0,12454,18433.0,33929,KOROKINO RD,HOROTUTU RD,END,80.0,Yes,2024-10-17 00:00:00+00:00,800,7D,226.0,32.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1759782.0,5914500.0
1763865.0,5913347.0,12455,21560.0,33984,LYNTON RD (MT WELLINGTON),ROSLYN RD (WEST),STUD WAY (AT TEE),160.0,Yes,2024-09-16 00:00:00+00:00,1645,7D,505.0,56.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1763865.0,5913347.0
1761981.0,5914773.0,12456,31992.0,34011,MAIN HIGHWAY (EAST),RANIER ST,ELLERSLIE PARK RD,930.0,Yes,2024-10-18 00:00:00+00:00,1045,7D,25597.0,2160.0,91.0,1.0,5.0,3.0,0.0,0.0,8.0,1761981.0,5914773.0
1763981.0,5914470.0,12457,21007.0,34017,MALONE RD,RIELLY PL,BERTRAND RD,199.0,Yes,2024-09-16 00:00:00+00:00,1700,7D,2317.0,347.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1763981.0,5914470.0
1764243.0,5908972.0,12458,21009.0,34021,MANGERE RD,GREAT SOUTH RD,PIKI THOMPSON WAY (START ISL RHS),38.0,Yes,2024-11-05 00:00:00+00:00,1630,7D,26857.0,2116.0,91.0,1.0,6.0,2.0,0.0,0.0,8.0,1764243.0,5908972.0
1765768.0,5914716.0,12459,21039.0,34058,MATAPAN RD,TRIPOLI RD,CORAL CRES (WEST),98.0,Yes,2024-09-19 00:00:00+00:00,1630,7D,1981.0,212.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1765768.0,5914716.0
1765925.0,5914656.0,12460,21041.0,34058,MATAPAN RD,CORAL CRES (WEST),CORAL CRES (EAST),267.0,Yes,2024-10-15 00:00:00+00:00,1645,7D,1380.0,202.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1765925.0,5914656.0
1760572.0,5912443.0,12461,20391.0,34069,MAYS RD,CHURCH ST,RAIL CROSSING,101.0,Yes,2024-09-04 00:00:00+00:00,1645,7D,6188.0,782.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1760572.0,5912443.0
1759307.0,5913960.0,12462,30905.0,34092,MOANA AVE (ONEHUNGA),AMARU RD RAB,CAMPBELL RD,961.0,Yes,2024-09-12 00:00:00+00:00,1645,7D,3059.0,391.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1759307.0,5913960.0
1759730.0,5913825.0,12463,20813.0,34095,MOATA RD,TAWA RD,NGATIAWA ST,144.0,Yes,2024-09-04 00:00:00+00:00,1645,7D,319.0,52.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1759730.0,5913825.0
1763714.0,5913458.0,12464,21761.0,34127,MT WELLINGTON HIGHWAY,ROSLYN RD,HAMLIN RD,1618.0,Yes,2024-10-21 00:00:00+00:00,745,7D,35597.0,2554.0,87.0,2.0,5.0,4.0,2.0,0.0,11.0,1763714.0,5913458.0
1759998.0,5913079.0,12465,20820.0,34132,NAMATA RD,MT SMART RD,ROOSEVELT AVE,46.0,Yes,2024-10-17 00:00:00+00:00,1645,7D,2252.0,296.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1759998.0,5913079.0
1759458.0,5911779.0,12466,20467.0,34137,NEILSON ST,GALWAY ST,VICTORIA ST,701.0,Yes,2024-11-05 00:00:00+00:00,1745,7D,32683.0,2719.0,78.0,2.0,10.0,6.0,4.0,0.0,20.0,1759458.0,5911779.0
1760543.0,5913456.0,12467,20839.0,34157,NISSAN PL,STATE AVE,CUL-DE-SAC,47.0,Yes,2024-10-18 00:00:00+00:00,1445,7D,211.0,32.0,93.0,0.0,2.0,5.0,0.0,0.0,7.0,1760543.0,5913456.0
1755776.0,5912088.0,12468,20021.0,34167,OAKDALE RD,RICHARDSON RD,KATHRYN AVE,154.0,Yes,2024-11-05 00:00:00+00:00,1700,7D,2144.0,229.0,93.0,0.0,3.0,4.0,0.0,0.0,7.0,1755776.0,5912088.0
1761371.0,5913555.0,12469,20845.0,34178,OLIVE RD,WIDTH CHANGE (POWERPOLE RHS),WALLS RD,319.0,Yes,2024-10-18 00:00:00+00:00,1545,7D,1483.0,268.0,83.0,0.0,15.0,2.0,0.0,0.0,17.0,1761371.0,5913555.0
1760122.0,5913554.0,12470,20850.0,34188,ORANGA AVE,RAWHITI RD,NAMATA RD,777.0,Yes,2024-10-17 00:00:00+00:00,1645,7D,1615.0,296.0,93.0,0.0,4.0,3.0,0.0,0.0,7.0,1760122.0,5913554.0
1759850.0,5913482.0,12471,20859.0,34207,PAIHIA RD,GARSIDE PL,NAMATA RD,390.0,Yes,2024-10-17 00:00:00+00:00,1000,7D,285.0,32.0,94.0,1.0,4.0,1.0,0.0,0.0,5.0,1759850.0,5913482.0
1764659.0,5911674.0,12472,30983.0,34213,PANAMA RD,MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),589.0,Yes,2024-10-15 00:00:00+00:00,1615,7D,10029.0,1027.0,92.0,0.0,7.0,1.0,0.0,0.0,8.0,1764659.0,5911674.0
1758933.0,5912038.0,12473,20584.0,34234,PEARCE ST,UPPER MUNICIPAL PL,LOWER MUNICIPAL PL,104.0,Yes,2024-11-05 00:00:00+00:00,915,7D,1270.0,120.0,58.0,0.0,17.0,25.0,0.0,0.0,42.0,1758933.0,5912038.0
1762245.0,5913733.0,12474,31011.0,34242,PENROSE RD,MOTORWAY OVERBRIDGE (2ND ABUTMENT),PORTMAN RD,400.0,Yes,2024-10-17 00:00:00+00:00,1600,7D,20128.0,2259.0,94.0,0.0,2.0,3.0,1.0,0.0,6.0,1762245.0,5913733.0
1760638.0,5914595.0,12475,18455.0,34312,RANGIORA RD,KONINI RD,END,34.0,Yes,2024-10-18 00:00:00+00:00,1445,7D,187.0,30.0,94.0,0.0,3.0,3.0,0.0,0.0,6.0,1760638.0,5914595.0
1761165.0,5915162.0,12476,20636.0,34342,ROBERT ST (ELLERSLIE),MAIN HIGHWAY (WEST),TECOMA ST,206.0,Yes,2024-11-19 00:00:00+00:00,1530,7D,7484.0,680.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1761165.0,5915162.0
1760830.0,5913510.0,12477,20898.0,34344,ROCKFIELD RD,WALLS RD,EDMONTON AVE,1266.0,Yes,2024-10-18 00:00:00+00:00,745,7D,9650.0,1119.0,93.0,0.0,6.0,1.0,0.0,0.0,7.0,1760830.0,5913510.0
1760064.0,5913135.0,12478,20902.0,34352,ROOSEVELT AVE,NAMATA RD,MELVILLE PL,69.0,Yes,2024-10-17 00:00:00+00:00,1445,7D,622.0,81.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1760064.0,5913135.0
1763803.0,5913543.0,12479,21293.0,34358,ROSLYN RD,MT WELLINGTON HIGHWAY (LHS),LYNTON RD,69.0,Yes,2024-10-15 00:00:00+00:00,1645,7D,2036.0,245.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1763803.0,5913543.0
1760741.0,5913515.0,12480,20913.0,34446,STATE AVE,WALLATH RD,TOROKINA PL,556.0,Yes,2024-10-18 00:00:00+00:00,1600,7D,401.0,84.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1760741.0,5913515.0
1765456.0,5915001.0,12481,31188.0,34452,STEWART AVE,TE KOA RD,MCCULLOCH RD,185.0,Yes,2024-10-15 00:00:00+00:00,1645,7D,2486.0,363.0,92.0,0.0,6.0,2.0,0.0,0.0,8.0,1765456.0,5915001.0
1759356.0,5913666.0,12482,20922.0,34498,TAWA RD (ONEHUNGA),MARIRI RD,MOANA AVE,470.0,Yes,2024-10-17 00:00:00+00:00,1700,7D,2052.0,386.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1759356.0,5913666.0
1759724.0,5914081.0,12483,20930.0,34498,TAWA RD (ONEHUNGA),RAWHITI RD,TAWHIRI RD,1038.0,Yes,2024-10-17 00:00:00+00:00,1645,7D,1336.0,231.0,92.0,0.0,7.0,1.0,0.0,0.0,8.0,1759724.0,5914081.0
1760707.0,5913431.0,12484,20944.0,34536,TOROKINA PL,STATE AVE,CUL-DE-SAC,38.0,Yes,2024-10-18 00:00:00+00:00,1545,7D,165.0,30.0,94.0,0.0,3.0,3.0,0.0,0.0,6.0,1760707.0,5913431.0
1760539.0,5913373.0,12485,20945.0,34543,TREASURY PL,STATE AVE,CUL-DE-SAC,33.0,Yes,2024-10-18 00:00:00+00:00,1315,7D,156.0,26.0,96.0,0.0,1.0,3.0,0.0,0.0,4.0,1760539.0,5913373.0
1760542.0,5913988.0,12486,18465.0,34553,TUATA RD,MAROA RD,CUL-DE-SAC,63.0,Yes,2024-10-17 00:00:00+00:00,1430,7D,227.0,33.0,92.0,0.0,2.0,6.0,0.0,0.0,8.0,1760542.0,5913988.0
1759635.0,5912112.0,12487,20760.0,34579,VICTORIA ST (ONEHUNGA),CHURCH ST,PRINCES ST (LHS),908.0,Yes,2024-11-05 00:00:00+00:00,800,7D,5631.0,584.0,89.0,0.0,10.0,1.0,0.0,0.0,11.0,1759635.0,5912112.0
1760406.0,5913528.0,12488,20955.0,34607,WAITANGI RD,STATE AVE,ORANGA AVE,466.0,Yes,2024-10-18 00:00:00+00:00,1845,7D,1817.0,256.0,93.0,0.0,6.0,1.0,0.0,0.0,7.0,1760406.0,5913528.0
1763339.0,5909416.0,12489,21494.0,34614,WALMSLEY RD (OTAHUHU),STATION RD,MARJORIE JAYNE CRES,127.0,Yes,2024-09-07 00:00:00+00:00,1700,7D,21792.0,1788.0,89.0,1.0,7.0,2.0,1.0,0.0,10.0,1763339.0,5909416.0
1764547.0,5915137.0,12490,21945.0,34729,MONACO PL,MOUNTAIN RD,CUL-DE-SAC,68.0,Yes,2024-09-16 00:00:00+00:00,1330,7D,164.0,30.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1764547.0,5915137.0
1764374.0,5915170.0,12491,21139.0,34730,MOUNTAIN RD (PANMURE),ELLERSLIE PANMURE HIGHWAY,MONACO PL,249.0,Yes,2024-09-19 00:00:00+00:00,1645,7D,2885.0,361.0,92.0,1.0,6.0,1.0,0.0,0.0,7.0,1764374.0,5915170.0
1761688.0,5913191.0,12492,20539.0,34734,O'RORKE RD,ROCKRIDGE AVE,STATION RD,795.0,Yes,2024-10-18 00:00:00+00:00,1700,7D,7657.0,943.0,86.0,0.0,10.0,3.0,1.0,0.0,14.0,1761688.0,5913191.0
1752693.0,5912740.0,12493,19310.0,34762,BOUNDARY RD (BLOCKHOUSE BAY),TERRY ST,WHITE SWAN RD,832.0,Yes,2024-09-18 00:00:00+00:00,815,7D,4140.0,562.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1752693.0,5912740.0
1764316.0,5914533.0,12494,21954.0,34878,WILLIAM HARVEY PL,MT WELLINGTON HIGHWAY,END,66.0,Yes,2024-10-15 00:00:00+00:00,600,7D,477.0,126.0,79.0,0.0,13.0,8.0,0.0,0.0,21.0,1764316.0,5914533.0
1762733.0,5915776.0,12495,21235.0,34895,POHUTUKAWA PL (ELLERSLIE),BALLARAT ST (LHS),CUL-DE-SAC,68.0,Yes,2024-11-19 00:00:00+00:00,1630,7D,267.0,34.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1762733.0,5915776.0
1754449.0,5911394.0,12496,19599.0,36039,HILLSBOROUGH RD (LYNFIELD),DOMINION RD EXT,CAPE HORN RD,3980.0,Yes,2024-10-15 00:00:00+00:00,1630,7D,16909.0,1652.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1754449.0,5911394.0
1750737.0,5912787.0,12497,10416.0,40028,BOLTON ST (WAITAKERE),CASTLEWOOD GR,PORTAGE RD RAB,28.0,Yes,2024-09-12 00:00:00+00:00,745,7D,9325.0,1194.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1750737.0,5912787.0
1748759.0,5912555.0,12498,10536.0,40063,PARKER AVE,SEABROOK AVE,HUTCHINSON AVE (END ISLAND LHS),558.0,Yes,2024-09-11 00:00:00+00:00,800,7D,2419.0,328.0,94.0,0.0,3.0,3.0,0.0,0.0,6.0,1748759.0,5912555.0
1749681.0,5912304.0,12499,10583.0,40088,BLEASE ST,ASTLEY AVE,SPRINGSIDE PL,77.0,Yes,2024-09-12 00:00:00+00:00,800,7D,1356.0,197.0,97.0,0.0,0.0,3.0,0.0,0.0,3.0,1749681.0,5912304.0
1749846.0,5912610.0,12500,10587.0,40090,HINAU ST,ASTLEY AVE,WOOLLEY AVE,58.0,Yes,2024-09-12 00:00:00+00:00,1715,7D,349.0,51.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1749846.0,5912610.0
1749874.0,5912862.0,12501,10589.0,40091,MAYVILLE AVE,ASTLEY AVE,CUL-DE-SAC,92.0,Yes,2024-09-12 00:00:00+00:00,815,7D,404.0,105.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1749874.0,5912862.0
1750350.0,5913410.0,12502,10607.0,40101,ASTLEY AVE,NEVILLE ST,HILL CRES,328.0,Yes,2024-09-12 00:00:00+00:00,1630,7D,10913.0,993.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1750350.0,5913410.0
1750140.0,5913104.0,12503,12903.0,40101,ASTLEY AVE,MARGAN AVE RAB,ISLINGTON AVE,729.0,Yes,2024-09-12 00:00:00+00:00,800,7D,8772.0,934.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1750140.0,5913104.0
1750548.0,5913469.0,12504,10622.0,40102,PORTAGE RD (AVONDALE - WCC),NEVILLE ST,MCWHIRTER PL,1216.0,Yes,2024-09-12 00:00:00+00:00,1645,7D,9977.0,963.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1750548.0,5913469.0
1750647.0,5913710.0,12505,10639.0,40106,CLARK ST (NEW LYNN),WOLVERTON ST (SUMPS LHS),OLYMPIC PL,39.0,Yes,2024-09-12 00:00:00+00:00,1515,7D,35499.0,2681.0,89.0,2.0,1.0,6.0,2.0,0.0,9.0,1750647.0,5913710.0
1750565.0,5913734.0,12506,10638.0,40106,CLARK ST (NEW LYNN),OLYMPIC PL,PORTAGE RD,97.0,Yes,2024-09-12 00:00:00+00:00,745,7D,27984.0,2361.0,93.0,1.0,1.0,3.0,2.0,0.0,6.0,1750565.0,5913734.0
1750155.0,5914342.0,12507,10949.0,40112,VERONICA ST,DELTA AVE,GREAT NORTH RD,110.0,Yes,2024-10-14 00:00:00+00:00,1530,7D,5026.0,542.0,81.0,0.0,18.0,1.0,0.0,0.0,19.0,1750155.0,5914342.0
1749851.0,5914344.0,12508,13382.0,40119,REID RD (WAITAKERE),RATA ST (WESTBOUND),DELTA AVE,201.0,Yes,2024-09-11 00:00:00+00:00,1615,7D,1576.0,302.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1749851.0,5914344.0
1748998.0,5914383.0,12509,10689.0,40134,RIMU ST (NEW LYNN),KARAKA ST,HINEKOHU ST,591.0,Yes,2024-09-11 00:00:00+00:00,1645,7D,7570.0,876.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1748998.0,5914383.0
1749443.0,5914354.0,12510,10696.0,40135,MIRO ST (WAITAKERE),NIKAU ST,CUL-DE-SAC,661.0,Yes,2024-09-11 00:00:00+00:00,1145,7D,214.0,26.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1749443.0,5914354.0
1742574.0,5916285.0,12511,14040.0,40187,STURGES RD,SAN MARINO DR WEST,CANDIA RD,3098.0,Yes,2024-09-22 00:00:00+00:00,1445,7D,840.0,114.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1742574.0,5916285.0
1747311.0,5913754.0,12512,10862.0,40204,WEST COAST RD (WAITAKERE),BOWERS RD,CAPTAIN SCOTT RD,1248.0,Yes,2024-09-22 00:00:00+00:00,1700,7D,20371.0,1712.0,93.0,1.0,1.0,4.0,1.0,0.0,6.0,1747311.0,5913754.0
1743758.0,5913082.0,12513,11908.0,40204,WEST COAST RD (WAITAKERE),CARTER RD,PARKER RD,5363.0,Yes,2024-09-22 00:00:00+00:00,1300,7D,5525.0,606.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1743758.0,5913082.0
1742926.0,5912722.0,12514,11932.0,40204,WEST COAST RD (WAITAKERE),KELLYS RD,KAURI LOOP RD (NORTH),6283.0,Yes,2024-10-14 00:00:00+00:00,1245,7D,3952.0,437.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1742926.0,5912722.0
1742306.0,5912107.0,12515,11934.0,40204,WEST COAST RD (WAITAKERE),KAURI LOOP RD (SOUTH),BENDALLS LANE,7278.0,Yes,2024-10-14 00:00:00+00:00,1245,7D,3497.0,374.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1742306.0,5912107.0
1741696.0,5911550.0,12516,11935.0,40204,WEST COAST RD (WAITAKERE),RIMU RD,RAROA TCE,8203.0,Yes,2024-10-14 00:00:00+00:00,1200,7D,2940.0,347.0,96.0,1.0,1.0,2.0,0.0,0.0,3.0,1741696.0,5911550.0
1740802.0,5911404.0,12517,11967.0,40204,WEST COAST RD (WAITAKERE),CASCADE AVE,SCENIC DR,9460.0,Yes,2024-10-14 00:00:00+00:00,1200,7D,4281.0,568.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1740802.0,5911404.0
1745178.0,5910015.0,12518,12758.0,40219,WOODLANDS PARK RD,YORK RD (NORTH),JAYS RD,1895.0,Yes,2024-09-22 00:00:00+00:00,815,7D,3074.0,419.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1745178.0,5910015.0
1746377.0,5912038.0,12519,12492.0,40224,WITHERS RD,ANNISON AVE,START OF ISLAND,690.0,Yes,2024-09-22 00:00:00+00:00,800,7D,609.0,311.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1746377.0,5912038.0
1748352.0,5912501.0,12520,12019.0,40241,WEST LYNN RD,DE VAL DR,POTURI STREAMS,431.0,Yes,2024-10-14 00:00:00+00:00,1500,7D,1641.0,190.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1748352.0,5912501.0
1737601.0,5920509.0,12521,11016.0,40257,WAITAKERE RD (SWANSON),TOWNSHIP RD,BRIDGE (1ST ABUTMENT),2773.0,Yes,2024-09-22 00:00:00+00:00,800,7D,8818.0,1118.0,95.0,0.0,1.0,4.0,0.0,0.0,5.0,1737601.0,5920509.0
1745567.0,5918984.0,12522,11019.0,40259,WAIPAREIRA AVE,TE PAI PL,MOSELLE AVE,110.0,Yes,2024-10-31 00:00:00+00:00,800,7D,6138.0,779.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1745567.0,5918984.0
1744715.0,5908229.0,12523,11068.0,40275,VICTORY RD (LAINGHOLM),KAREN RD,LAINGFIELD TCE,435.0,Yes,2024-09-22 00:00:00+00:00,815,7D,1815.0,251.0,93.0,1.0,2.0,4.0,0.0,0.0,6.0,1744715.0,5908229.0
1748575.0,5913102.0,12524,11136.0,40310,TITIRANGI RD,GREAT NORTH RD (RHS),ARAWA ST,90.0,Yes,2024-09-11 00:00:00+00:00,1045,7D,19143.0,1578.0,91.0,1.0,6.0,2.0,0.0,0.0,8.0,1748575.0,5913102.0
1749301.0,5913680.0,12525,11137.0,40310,TITIRANGI RD,ARAWA ST,MARGAN AVE (HYDRANT LHS),277.0,Yes,2024-09-11 00:00:00+00:00,1045,7D,21251.0,1934.0,93.0,0.0,4.0,2.0,1.0,0.0,7.0,1749301.0,5913680.0
