OBJECTID,ROAD_ID,ROAD_NAME,SHAPE__LENGTH,NS_SPEED_LIMIT
14499,94754,TINAKU LANE,87.9841591857094,50.0
14500,94755,KUAKA DR/ KAPOWAI BLVD RAB,28.6960959598951,50.0
14501,94761,DRUMANESS ROAD,201.805406041639,50.0
14502,94762,DUNGLOE AVENUE,416.82577426637,50.0
14503,94766,RATANUI ST SERVICE LANE,144.256224907841,50.0
14504,94769,RIRIA CRESCENT,253.575492191261,50.0
14505,94770,TE MURA CRESCENT,253.726653029876,50.0
14506,94773,GEORGE COLE LANE,70.4284125172958,50.0
14507,94774,BRIAN SMITH RAB (RP150),62.0741155686251,50.0
14508,94775,PARKMORE DRIVE,570.789153109605,50.0
14509,94776,PORT WAY,463.04099146376,50.0
14510,94777,PARK ESTATE ROAD,100.715279275599,50.0
14511,94778,PARK ESTATE ROAD,154.039059420967,50.0
14512,94779,PARK ESTATE ROAD,76.3535026108031,50.0
14513,94780,PARK GREEN AVENUE,346.061246826283,50.0
14514,94781,HIKIHIKI DRIVE,117.781387982309,50.0
14515,94782,TOITOI CIRCLE,454.424348350074,50.0
14516,94783,GREENSTEAD CLOSE,107.664460866314,50.0
14517,94784,ALLUVIAL STREET,162.537995892842,50.0
14518,94788,BADER DR / IDLEWILD AVE RAB,13.2011706377387,50.0
14519,94794,PORTAGE RD / STATION RD RAB,48.4321226344853,50.0
14520,94797,WHAUWHAU AVENUE,122.068076377552,50.0
14521,94798,FOXGLOVE ROAD,103.716275223409,50.0
14522,94799,BEACH RD (EC BAYS) / TOROA ST RAB,42.620976802537,30.0
14523,94808,BELA VISTA BOULEVARD,204.771696811275,50.0
14524,94809,MONTE CRISTAL AVENUE,138.553972032222,50.0
14525,94814,RINGAMAUI PLACE,104.907392588971,50.0
14526,94815,HAPORI WHANUI LANE,99.7740251096212,50.0
14527,94816,UMA GROVE (PVT),63.3320317612234,50.0
14528,94817,RINGAMAUI JOAL (PVT),45.1319656521362,50.0
14529,94818,RURAL VIEW TERRACE,377.732556705306,30.0
14530,94819,GARTH ROSS ROAD,76.5785848399693,50.0
14531,94820,ROSSLANDS AVENUE,404.105999762189,50.0
14532,94822,TABERNACLE STREET,241.560979115126,50.0
14533,94823,OREPUNGA WAY,216.541819503944,50.0
14534,94824,PUMAU PLACE,91.8560474146626,50.0
14535,94825,KI ROTO WAY,52.1539358244145,50.0
14536,94827,TRACEYS LN,113.382987512739,50.0
14537,94828,FROST RISE,242.80183630871,50.0
14538,94838,HELVETIA RD/ PRINCES ST (PUKEKOHE) RAB,27.5908044609964,50.0
14539,94838,HELVETIA RD/ PRINCES ST (PUKEKOHE) RAB,14.5532334292465,50.0
14540,94839,OAKWAY/PIN OAK RAB,63.8790873042921,50.0
14541,94840,OAKWAY/LAUREL OAK RAB,67.0777007757287,50.0
14542,94841,PARK ESTATE RD/ PARKMORE DR RAB,21.3055972951925,80.0
14543,94842,PARK ESTATE RD/ PARK GREEN AVE RAB,30.239050932849,80.0
14544,94843,PARK ESTATE ROAD,25.1743295029096,50.0
14545,94844,PARK ESTATE ROAD,24.1601415445385,50.0
14546,94845,PARK ESTATE ROAD,20.1041267420213,50.0
14547,94851,RIDGELEA ROAD,608.982321049463,50.0
14548,94853,RIDGELEA ROAD,74.999969149855,50.0
14549,94852,RIDGELEA ROAD JOAL(PVT),34.9957586083112,50.0
14550,94854,PUREI LANE,95.7238951659291,50.0
14551,94855,MAHINGA LANE,99.5067170349675,50.0
14552,94856,GEORGE MCWHIRTER AVE LOT 19  (PVT JOAL),88.3626207089546,50.0
14553,94860,HANIKURA STREET,139.512797953008,50.0
14554,94861,HEADSAIL DRIVE,558.196744670096,50.0
14555,94862,TE ONEROA/HANIKURA RAB,62.9540442674585,50.0
14556,94863,CHARTWELL / BENTLEY RAB,57.6366479625542,50.0
14557,94865,FAITHFUL DRIVE,431.292428124193,50.0
14558,94866,PEARA LANE,46.8047076726233,50.0
14559,94866,PEARA LANE,79.0249459932948,50.0
14560,94867,KAEA LANE,90.9513328175313,50.0
14561,94868,BETTER WAY,661.481593186737,50.0
14562,94869,KAPETA LANE,103.941133443847,50.0
14563,94870,AQUAMARINE AVENUE,132.864656934181,50.0
14564,94871,ARA HILLS DRIVE,429.530647896564,50.0
14565,94873,POROPORO LANE,107.00001739861,50.0
14566,94875,KOTUITUI DRIVE,524.774318321878,50.0
14567,94876,WHERO WAY,105.99820447427,50.0
14568,94877,PAPARAHI PLACE,308.294441303883,50.0
14569,94881,TANNAGHMORE/BUSHFIELD RAB,33.7187717983353,50.0
14570,94882,KEA ROAD,317.444321820824,30.0
14571,94883,MITA ROAD,294.627519975189,30.0
14572,94884,POHEWA ROAD,281.915632198964,30.0
14573,94885,SILVERWATER DRIVE,205.056340008513,50.0
14574,94890,PARK ESTATE ROAD,484.598899491536,50.0
14575,94891,PARK ESTATE ROAD,11.6611401344225,50.0
14576,94895,PARKMORE DR / PARK GREEN AVE RAB,51.2964107552456,50.0
14577,94903,CURRAN ST SLIP,434.633948033602,50.0
14578,94906,KIMIORA STREET,178.000017706317,50.0
14579,94909,BILL STEVENSON DRIVE,1015.7989431353,50.0
14580,94910,JAMES COOK CRES / FURNEAUX WAY RAB,46.797584911169,50.0
14581,94912,TA MOKO DRIVE,303.179984422968,50.0
14582,94913,WHALE BAY RISE,234.91286921024,50.0
14583,94915,MORUS ROAD,234.701007133086,50.0
14584,94916,TAIORORUA AVENUE,224.505751604707,50.0
14585,94916,TAIORORUA AVENUE,68.5233574419383,50.0
14586,94917,MATA ROAD,125.097048216426,50.0
14587,94918,KOKOTEA ROAD,107.320851843377,50.0
14588,94919,RUIA ROAD,124.320694784118,50.0
14589,94921,OTUWAIROA ESPLANADE,244.09083507942,50.0
14590,94922,FARRONFORE ROAD,390.195304271491,50.0
14591,94923,BANNOCKBURN ROAD,44.8005318510089,50.0
14592,94930,HUPANA ROAD,132.196271767145,50.0
14593,94931,ACCORD PLACE,121.524623641005,50.0
14594,94932,WOVEN PLACE,204.852924393662,50.0
14595,94933,KAUITARA LN,120.552267302186,50.0
14596,94934,BENDRIDGE STREET,194.797343399584,50.0
14597,94935,VERDANT VIEW AVENUE,93.6365837579449,50.0
14598,94936,RATHFARNHAM ROAD,428.988104493636,50.0
14599,94937,MAUKITUA AVE,352.750984090247,50.0
14600,94938,MANGAPIKOPIKO PDE,342.419583875437,50.0
14601,94939,ROROTU AVE,72.9842592715705,50.0
14602,94939,ROROTU AVE,390.786757455581,50.0
14603,94940,NOIA LANE,95.756984136779,50.0
14604,94941,WAIKOWHAI ST,102.232790870207,50.0
14605,94942,PUKEPUKE ST,282.50667737699,50.0
14606,94943,AWA PAHEKE AVE,345.253090821625,50.0
14607,94944,PARETAUA ST,184.955827808241,50.0
14608,94945,TE AUA ST,425.538995797409,50.0
14609,94946,KUEKE ST,79.1894847394119,50.0
14610,94947,WHAKARAU ST,73.754614095423,50.0
14611,94948,WHAREKAWA ST,204.482718101279,50.0
14612,94949,TAHEKE PL,73.2978466063889,50.0
14613,94950,HUARERE ST,123.744814300146,50.0
14614,94952,BECKBY WAY,468.148960175386,50.0
14615,94956,PUIA ST,326.258924906564,50.0
14616,94957,IKARA RD,229.032771109376,50.0
14617,94958,GREENHITHE/ORWELL RAB,67.3627100031268,50.0
14618,94959,FRED TAYLOR RD LLA (#212),169.328556465431,80.0
14619,94962,SQUADRON COLLECTOR RD,269.326498837658,50.0
14620,94963,ROSS STEVENSON DR,521.260740383376,50.0
14621,94982,HAUTAKI RD,154.404826326393,50.0
14622,70641,WHATAPAKA ROAD,779.59148090264,60.0
14623,70643,WHITE ROAD,2360.035082204,80.0
14624,70644,WHITHAM ROAD,325.000033064906,60.0
14625,70649,WILSON ROAD,1191.65303499731,60.0
14626,70650,WILY ROAD,728.176685108989,80.0
14627,70651,WOODHOUSE ROAD,1607.64276779104,80.0
14628,70651,WOODHOUSE ROAD,544.733205921483,50.0
14629,70652,WOODLYN DRIVE,569.010006095966,60.0
14630,70653,WOOTTEN ROAD,1171.77003026303,80.0
14631,70656,WRIGHT ROAD,3659.19461003475,60.0
14632,70661,WYMER ROAD,2080.06827055276,60.0
14633,70662,YATES ROAD,1000.96568711762,60.0
14634,70812,ADAMS ROAD,581.993974005942,60.0
14635,70836,DALE ROAD,399.89330512564,60.0
14636,70837,KITCHENER ROAD,1758.36495991095,50.0
14637,70837,KITCHENER ROAD,262.730106955981,60.0
14638,70838,QUEEN STREET,1233.27181640734,50.0
14639,70839,KING STREET,297.358457652357,50.0
14640,70839,KING STREET,32.8319478556483,50.0
14641,70839,KING STREET,1069.90537590558,50.0
14642,70840,COLOMBO ROAD,1902.98668305595,50.0
14643,70841,VICTORIA AVENUE,1354.50311449925,50.0
14644,70842,SANDSPIT ROAD,1303.41568604767,50.0
14645,70215,SANDSPIT ROAD,67.044702901771,50.0
14646,70209,SANDSPIT ROAD,58.6485337438403,50.0
14647,70843,RACECOURSE ROAD,1383.07899204793,50.0
14648,70844,BOWEN STREET,211.786504138898,50.0
14649,70846,MARTYN STREET,851.945815822553,50.0
14650,70849,GEORGE STREET,808.423268629262,50.0
14651,70850,KAIWAKA ROAD,685.70398972023,50.0
14652,70851,HOWDEN STREET,285.186534922792,50.0
14653,70852,WARRISTON AVENUE,286.232800579163,50.0
14654,70853,VALLEY ROAD,311.023554276971,50.0
14655,70854,MELLSOP AVENUE,392.236299849376,50.0
14656,70855,CAMPBELL STREET,287.311005841189,50.0
14657,70856,FRANCE STREET,321.091040515266,50.0
14658,70857,KENT STREET,260.290456352611,50.0
14659,70858,KIRK STREET,197.219710884275,50.0
14660,70859,COURT STREET,191.268826375249,50.0
14661,70860,BELGIUM STREET,412.249827841551,50.0
14662,70861,PACIFIC STREET,536.989172052583,50.0
14663,70862,HAMILTON DRIVE,735.519026968325,50.0
14664,70863,MATAI STREET,486.964786290023,50.0
14665,70864,VIEW ROAD,574.409863679026,50.0
14666,70865,DOMAIN STREET,491.312968279129,50.0
14667,70866,HARBOUR CREST DRIVE,680.229100182237,50.0
14668,70867,EDGEWATER PARADE,534.358124037597,50.0
14669,70868,MEACHEN TERRACE,316.988211701828,50.0
14670,70869,NORFOLK RISE,442.653857567998,50.0
14671,70870,OWENS ROAD,323.373194397823,50.0
14672,70871,LINA PLACE,301.79278764365,50.0
14673,70872,FERNLEIGH AVENUE,233.762376077052,50.0
14674,70873,RIVERSIDE DRIVE,619.944349651201,50.0
14675,70874,HUIA STREET,321.685184042324,50.0
14676,70875,RATA STREET,224.794768031851,50.0
14677,70876,TOTARA STREET,390.221657167607,50.0
14678,70878,ELM STREET,99.9944620541631,50.0
14679,70879,KAURI DRIVE,328.949439563992,50.0
14680,70880,TUI PLACE,146.695992079933,50.0
14681,70881,STONEHURST AVENUE,289.628508127963,50.0
14682,70882,RANGIWHEA ROAD,339.520020912985,50.0
14683,70883,GLEBE PLACE,137.091041439904,50.0
14684,70884,CIVIC PLACE,77.2935021662817,50.0
14685,70885,ROSSITER AVENUE,124.46649875474,50.0
14686,70886,RAUKAWA GR,209.283993785513,50.0
14687,70887,HOSKING PLACE,99.3660261910021,50.0
14688,70888,BRIGHTS ROAD,100.66091817714,50.0
14689,70889,TAWA PLACE,121.213837626228,50.0
14690,70890,CARBINE LANE,84.679483182517,50.0
14691,70896,CHERRY PLACE,88.3369756316585,50.0
14692,70897,KOROMIKO PLACE,150.568910281754,50.0
14693,70898,HERON PLACE,137.686246475508,50.0
14694,70899,GODWIT PLACE,204.869952511561,50.0
14695,70900,KOWHAI PLACE,132.42703085087,50.0
14696,70901,MCCALL DRIVE,283.60999424009,50.0
14697,70902,SHANLEY CRESCENT,217.435040514474,50.0
14698,70903,BAY VIEW DRIVE,271.119036552117,50.0
14699,70904,SEAVIEW RISE,201.307721928254,50.0
14700,70905,MAGNOLIA DRIVE,47.4562401730955,50.0
14701,70906,LEONARD STREET,44.0359549315955,45.0
14702,70906,LEONARD STREET,92.0963018062459,50.0
14703,70907,CHURCHILL TERRACE,230.212021436072,50.0
14704,70908,AZALEA PLACE,102.935365354735,50.0
14705,70909,NOBLE PLACE,230.166035287661,50.0
14706,70910,ADAMS DRIVE,851.320855888064,50.0
14707,70911,ALAMEIN PLACE,89.2856565699647,50.0
14708,70912,ALBERT PLACE,97.7004805982462,50.0
14709,70913,ALBERT STREET,221.182538384739,50.0
14710,70914,ANZAC ROAD,485.614181815437,50.0
14711,70914,ANZAC ROAD,403.366710862521,50.0
14712,70914,ANZAC ROAD,379.350209263152,60.0
14713,70915,ARNHEM PLACE,85.5097031583379,50.0
14714,70916,ASHBY PLACE,119.227555612505,30.0
14715,70917,BERESFORD STREET,668.75610754416,50.0
14716,70918,BILKEY AVENUE,136.575619409404,50.0
14717,70919,BIRCH ROAD,666.876218082741,50.0
14718,70920,BIRDWOOD ROAD EAST,178.592681326676,50.0
14719,70921,BIRDWOOD ROAD EAST,504.272987235267,50.0
14720,70922,BLAIR AVENUE,165.616912596451,50.0
14721,70922,BLAIR AVENUE,55.8707595121589,45.0
14722,70923,BLEDISLOE COURT,222.175050032145,50.0
14723,70924,BROWNLEE PLACE,98.8516939319633,50.0
14724,70925,CARLTON ROAD,309.7682316928,50.0
14725,70926,CARDIFF STREET,85.5999635885241,50.0
14726,70927,CHERRY CRESCENT,144.954793302698,50.0
14727,70928,CHILDS AVENUE,32.228691694038,45.0
14728,70928,CHILDS AVENUE,257.380134713864,50.0
14729,70929,CHURCHILL STREET,246.071988957398,50.0
14730,70930,COLLIE ROAD,407.606409018747,50.0
14731,70931,COMRIE PLACE,85.1441231857034,50.0
14732,70932,COOPER STREET,323.766145026382,30.0
14733,70933,COOPER STREET,180.960214285172,30.0
14734,70934,CORONATION AVENUE,248.825515466295,50.0
14735,70935,CRISP AVENUE,248.966871975542,50.0
14736,70936,CROMWELL PLACE,120.200076621438,50.0
14737,70937,CROSBIE ROAD,583.110374226944,50.0
14738,70938,CUSTOMS STREET,165.040706102548,50.0
14739,70939,DALTON COURT,92.5437494407868,50.0
14740,70940,DEVON LANE,388.48816902599,50.0
14741,70942,DUBLIN STREET,213.305008106443,50.0
14742,70942,DUBLIN STREET,287.999591010363,45.0
14743,70942,DUBLIN STREET,128.806886352414,50.0
14744,70943,DUKE AVENUE,175.395211076115,30.0
14745,70944,DUNOLLY PLACE,163.44022613168,50.0
14746,70945,EDEN PLACE,57.7183873950107,50.0
14747,70946,EDINBURGH STREET,1459.85161756829,50.0
14748,70947,EDWARDS COURT,255.132302742094,50.0
14749,70948,FACTORY ROAD,310.059010959215,30.0
14750,70949,FAIRFIELD STREET,296.297628680282,50.0
14751,70950,FAIR OAKS,117.135196817443,50.0
14752,70951,FAUSETT AVENUE,150.727012589072,50.0
14753,70952,FRANK HEWITT STREET,233.325950174497,50.0
14754,70953,FRANKLIN ROAD,921.006047028134,50.0
14755,70954,FREYBERG CRESCENT,244.366726390701,50.0
14756,70955,GARDEN TERRACE,284.986432506244,50.0
14757,70956,GLASGOW ROAD,414.840236737009,50.0
14758,70957,GRAHAM STREET,219.430307478517,50.0
14759,70958,GREEN LANE,234.543758700295,45.0
14760,70958,GREEN LANE,396.665301774625,50.0
14761,70958,GREEN LANE,138.561587525844,50.0
14762,70959,GRIERSON PLACE,128.211203959832,50.0
14763,70960,HARRY MOORE PLACE,74.084052665401,50.0
14764,70961,HALL STREET,460.805298028956,50.0
14765,70962,HAMILTON PLACE,95.2919566167895,50.0
14766,70963,HAMLET PLACE,191.898459026352,50.0
14767,70964,HARRINGTON AVENUE,228.679006754094,50.0
14768,70965,HARRIS STREET,1188.50340415243,50.0
14769,70966,HAWKE PLACE,172.476556788002,50.0
14770,70967,HENRY CURD TERRACE,104.920007077168,30.0
14771,70968,HOGAN STREET,217.702773114614,50.0
14772,70969,HOLLAND STREET,364.320551909467,50.0
14773,70970,HOOPER AVENUE,264.328361856473,50.0
14774,70071,HOOPER AVENUE,83.8174297060989,50.0
14775,71258,HOOPER AVENUE,113.841352445818,50.0
14776,70971,JELLICOE ROAD,479.315520010639,60.0
14777,70972,JOHN STREET,690.152866725375,50.0
14778,70972,JOHN STREET,603.205609272587,50.0
14779,70973,JUTLAND ROAD,218.213363125675,50.0
14780,70973,JUTLAND ROAD,260.000740442683,30.0
14781,70978,KAYES ROAD,845.036855251859,50.0
14782,70979,KEITH PLACE,79.777569979773,50.0
14783,70980,KENNELLY CRESCENT,362.007160740751,50.0
14784,70984,KING STREET,609.412753142515,50.0
14785,70985,KIWI PLACE,69.8026925093201,50.0
14786,70987,KOWHAI PLACE,68.5198917049676,50.0
14787,70988,LANDSCAPE ROAD,378.139937784427,50.0
14788,70016,LANDSCAPE ROAD,57.0059992673435,50.0
14789,70989,LAURELWOOD AVENUE,217.867273144712,50.0
14790,70990,LAWRIE AVENUE,293.321330659042,50.0
14791,70991,LEN BROWN PLACE,116.423351328207,50.0
14792,70992,LIONEL SHARP PLACE,91.4877643051668,50.0
14793,70993,LOCHVIEW TERRACE,231.237159161747,50.0
14794,70995,LONDON STREET,327.706661194892,50.0
14795,70024,LONDON STREET,36.1089058009361,50.0
14796,70996,LYNLEY TERRACE,81.9807792996282,50.0
14797,70997,MCNALLY ROAD,199.946152361647,50.0
14798,70997,MCNALLY ROAD,526.544771139979,70.0
14799,70997,MCNALLY ROAD,129.877679103009,60.0
14800,70998,MCSHANE STREET,331.550182445794,50.0
14801,71000,MASON AVENUE,339.840322593291,50.0
14802,71001,MASSEY AVENUE,390.441056711719,50.0
14803,71002,MATATEA AVENUE,172.07176740314,50.0
14804,71003,MOLONEY TERRACE,339.908621757909,30.0
14805,71004,MONTGOMERY AVENUE,454.757951188928,50.0
14806,71005,MORROW TERRACE,134.688954552328,50.0
14807,71006,NGAHERE ROAD,756.379766866435,50.0
14808,71007,NELSON STREET,385.648731075595,50.0
14809,71007,NELSON STREET,464.474759776188,50.0
14810,71008,NOTRE DAME COURT,163.02783909069,50.0
14811,71009,O'CONNOR DRIVE,668.994904285423,50.0
14812,71012,PARVIN PLACE,94.0017123322367,50.0
14813,71013,PATERSON AVENUE,152.032566178559,50.0
14814,71014,PHILLIP STREET,174.201081108056,50.0
14815,71015,PRINCES STREET,107.710444313029,45.0
14816,71015,PRINCES STREET,754.948394804237,50.0
14817,71016,PRINCES STREET WEST,604.122690803251,30.0
14818,71017,PROSPECT TERRACE,643.686612373479,50.0
14819,71018,PUNI ROAD,144.421613951751,50.0
14820,71018,PUNI ROAD,833.755276074984,60.0
14821,71019,PURIRI ROAD,474.121781110325,30.0
14822,71021,QUEEN STREET,1838.5531080463,50.0
14823,71022,RATA PLACE,92.3951330849365,50.0
14824,71023,REIDY PLACE,219.788227635491,50.0
14825,71024,REVELL COURT,116.643093312658,30.0
14826,71025,REYNOLDS ROAD,1191.32821658355,50.0
14827,71026,RICHARDSON AVENUE,243.215635094066,50.0
14828,71027,RIDGEWAY ROAD,439.652051345564,50.0
14829,71366,RIDGEWAY ROAD,77.2223047080372,50.0
14830,71028,ROOSE AVENUE,217.476880636212,50.0
14831,71029,ROULSTON STREET,377.353186528828,50.0
14832,71030,ROUTLY AVENUE,214.234043787062,50.0
14833,71031,RUSSELL AVENUE,292.338156944083,50.0
14834,71032,SEDDON LANE,249.992846389601,50.0
14835,70168,SEDDON LANE,36.0288498130502,50.0
14836,71033,SEDDON STREET,343.844039769319,50.0
14837,71033,SEDDON STREET,370.039296220383,45.0
14838,71033,SEDDON STREET,366.857418296983,50.0
14839,71035,STATION ROAD,852.587134259122,50.0
14840,71035,STATION ROAD,1411.97981626688,60.0
14841,71036,STEMBRIDGE AVENUE,104.336599058908,50.0
14842,71037,SUBWAY ROAD,416.971236660505,50.0
14843,71038,TASMAN STREET,528.740920962034,50.0
14844,71039,THAMES PLACE,74.8518921117483,50.0
14845,71040,THE GLADE (PUKEKOHE),404.724030506763,50.0
14846,71041,THE GLADE NORTH,295.50779112928,50.0
14847,71042,TIMES PLACE,222.280887464897,50.0
14848,71043,TOBIN STREET,540.772228883033,50.0
14849,71044,TOTARA AVENUE,414.879714251191,50.0
14850,71045,TOTARA PLACE,139.069643564506,50.0
14851,71046,TREMEN PLACE,101.355404523244,50.0
14852,71047,TURNER PLACE,53.9453396678366,50.0
14853,71049,VALLEY ROAD,706.477665171006,50.0
14854,71049,VALLEY ROAD,790.603485040533,50.0
14855,71050,VICTORIA STREET,795.566451977818,50.0
14856,71051,VICTORIA STREET,1052.55201907611,50.0
14857,71052,WARD STREET,380.296411961787,50.0
14858,71052,WARD STREET,363.943780696812,45.0
14859,71052,WARD STREET,212.329263510985,50.0
14860,71053,WEBB STREET,624.043710702264,60.0
14861,71054,WELLINGTON STREET,1498.51281231593,50.0
14862,71274,WELLINGTON STREET,69.0292752504678,50.0
14863,71055,WESLEY STREET,354.291429729662,50.0
14864,71056,WEST STREET,1245.963898676,50.0
14865,71057,WILLIS AVENUE,215.466904250655,30.0
14866,71058,WILLOWBROOK,208.335411706154,30.0
14867,71059,WINDMILL ROAD,256.97690161221,50.0
14868,71060,WOODLANDS ROAD,901.636134202383,60.0
14869,71061,YOUNGS GR,348.324454031646,50.0
14870,71163,WATTLE BAY ROAD,3019.99736930943,60.0
14871,71179,EAST STREET,266.942466946216,60.0
14872,71179,EAST STREET,1016.63807316967,50.0
14873,71519,EAST STREET,120.999965149441,50.0
14874,71180,PATERSON AVENUE WEST,243.229343879811,50.0
14875,71181,MIRO PLACE,102.664483965381,50.0
14876,71182,LOGAN PLACE,147.317991275893,50.0
14877,71184,WALLACE DRIVE,312.090858867595,60.0
14878,71185,NEEDHAM ROAD,553.564595358671,60.0
14879,71186,GELLERT ROAD,898.076979044202,60.0
14880,71187,NIKAU PLACE,75.1802790103004,50.0
14881,71190,WILLIAM POTTER LANE,370.365930564645,60.0
14882,71192,SOWERBY HGTS,1052.34100384539,60.0
14883,71193,MANUWAI LANE,705.312998965393,60.0
14884,71194,BRIAN WOOD LANE,314.962452269446,60.0
14885,71196,ESTUARY VIEW ROAD,910.848015556816,60.0
14886,71197,WHITECLIFFS DRIVE,829.499808275582,60.0
14887,71198,HYLAND PLACE,775.789599923995,40.0
14888,71199,CHARISMA ROAD,281.559526061998,60.0
14889,71200,ARANA DRIVE,441.364987731187,60.0
14890,71203,FLEET STREET,64.243983843716,50.0
14891,71205,FRANCES PLACE,99.5446656750988,50.0
14892,71206,NGAKOROA ROAD,47.87522473587,60.0
14893,71209,ROULSTON LANE,128.751463542228,50.0
14894,71231,PAKINGTON LANE,494.375433506005,60.0
14895,71234,CLIVE HOWE ROAD,60.8378092589868,45.0
14896,71234,CLIVE HOWE ROAD,598.278239010398,50.0
14897,71235,SPEEDY ROAD,629.724182952595,60.0
14898,71236,PERCY MILLEN DRIVE,1339.99994688403,60.0
14899,71237,GREENFIELD ROAD,274.752147209366,40.0
14900,71238,BROOKESMITH DRIVE,321.983983698967,50.0
14901,71239,BLOMFIELD LANE,259.186966327981,60.0
14902,71240,HENRY LANE,70.0840179658754,50.0
14903,71241,COUNTRY CLUB LANE,537.877331109362,50.0
14904,71242,NORFOLK KING DRIVE,233.101442058656,60.0
14905,71244,LYND ROAD,692.068041938733,60.0
14906,71246,AULYN DRIVE,772.310496449099,60.0
14907,71247,JAYAR HGTS,75.6029748848453,50.0
14908,71249,CHERITON LANE,139.900391027896,40.0
14909,71251,OLD COACH WAY,597.831605967642,60.0
14910,71253,QUEEN/HARRIS RAB,62.8414969333904,50.0
14911,71254,QUEEN/WESLEY RAB,50.8348701140108,50.0
14912,71255,TOBIN/SEDDON RAB,60.2385999610807,50.0
14913,71256,WEST/TOBIN RAB,51.9439465929363,50.0
14914,71257,EDINBURGH LANE,181.720495910156,50.0
14915,71270,MEDHURST ROAD,812.549989808807,60.0
14916,71272,RIVER LANE,211.579746556021,50.0
14917,71273,JACKSON PLACE,161.095972851192,50.0
14918,71280,KINGSEAT LOOP ROAD,136.512533585346,50.0
14919,71281,EWEN PLACE,837.080935872048,60.0
14920,71283,GIRDHAR PLACE,116.47343411374,30.0
14921,71284,HALL LANE,198.065153586782,50.0
14922,71285,FARLEY ROAD,436.777584173084,60.0
14923,71287,BROOKSIDE ROAD,1848.89733082527,80.0
14924,71287,BROOKSIDE ROAD,644.811239722602,60.0
14925,70199,BROOKSIDE ROAD,90.0000150928641,80.0
14926,70201,BROOKSIDE ROAD,69.9935298351835,80.0
14927,71293,EMSWORTH COURT,153.365712775857,30.0
14928,71299,GREENOCK DRIVE,454.924001700273,40.0
14929,71300,JOHN HINDMARSH ROAD,236.764031576052,60.0
14930,71302,WAITOA STREET,286.0830165268,50.0
14931,71303,CATO PEART ROAD,466.941085482955,60.0
14932,71304,DAWN PLACE,109.990633369504,50.0
14933,71305,ELSIE DRIVE,641.768061056512,50.0
14934,71306,PONO PLACE,177.585032826769,50.0
14935,71307,DELL ROAD,642.820778444724,60.0
14936,71308,HELLAND DRIVE,175.006981140143,60.0
14937,71309,BEAVER ROAD,731.388017210826,60.0
14938,71315,MILL/GREAT SOUTH RAB,88.2240784599975,60.0
14939,71319,WAIMANAWA LANE,151.166981821452,50.0
14940,71320,TIPPERARY LANE,241.999988960275,60.0
14941,71322,SELVA ROAD,439.176941175015,60.0
14942,71323,GALLOWAY ROAD,603.608999837566,60.0
14943,71324,FARM PARK ROAD,1099.45592474336,60.0
14944,71326,POKORUA ROAD,611.205277472999,60.0
14945,71327,SHERWOOD DRIVE,214.888967921865,60.0
14946,71328,SOLITAIRE LANE,204.74097806721,60.0
14947,71329,SUNSET DRIVE,600.659118951745,50.0
14948,71330,CLOVERLEA PLACE,176.730522359181,50.0
14949,71332,MCKINNON ROAD,204.3589981847,40.0
14950,71333,FIELDING ROAD,294.502078145131,80.0
14951,71344,AWAROA STREAM DRIVE,472.805967664301,50.0
14952,71350,ERNEST GEORGE DRIVE,646.926003533928,60.0
14953,71351,KEANEY ROAD,514.551651537736,60.0
14954,71352,SANCTUARY DRIVE,527.776013025583,60.0
14955,71353,OAKWOOD PLACE,121.720657113164,50.0
14956,71354,DAN BRYANT PLACE,113.496239951971,45.0
14957,71355,WOODCROFT WAY,159.935554034832,30.0
14958,71356,LANDON PLACE,167.662904535366,30.0
14959,71357,JACARANDA COURT,160.106730771092,30.0
14960,71360,RANCH PLACE,178.902673376394,50.0
14961,70026,RANCH PLACE,38.9279029915019,50.0
14962,71361,DUNROBIN LANE,216.961641386424,60.0
14963,71362,EVANS COURT,229.870119901302,50.0
14964,71363,BELLA VILLA DRIVE,76.3296202380321,50.0
14965,71364,ISABELLA DRIVE,818.676685546003,50.0
14966,70106,ISABELLA DRIVE,29.387024958427,50.0
14967,71367,WEST/HELVETIA RAB,51.771957327295,50.0
14968,71369,PAERATA ROAD,814.05077895012,50.0
14969,71370,EDINBURGH/STADIUM RAB,63.9485520291393,50.0
14970,71371,STADIUM DRIVE,624.745053805981,50.0
14971,71372,MANUKAU ROAD,1569.24309156101,50.0
14972,71373,MANUKAU/STADIUM RAB,46.6832105244986,50.0
14973,71374,BUCKLAND ROAD,100.120557738178,50.0
14974,71374,BUCKLAND ROAD,1260.51252306475,80.0
14975,71374,BUCKLAND ROAD,615.993670954271,50.0
14976,71374,BUCKLAND ROAD,341.720792134878,45.0
14977,71374,BUCKLAND ROAD,127.992198392765,50.0
14978,71374,BUCKLAND ROAD,994.734542838881,80.0
14979,71376,SIM ROAD,2043.42359829761,60.0
14980,71377,WILLIAMS ROAD,891.703685980371,60.0
14981,71378,PREMILA DRIVE,324.873713251089,30.0
14982,71379,BONAPARTE DRIVE,81.9801950812679,30.0
14983,71380,VILLAGE FIELDS ROAD,504.201627909667,50.0
14984,71381,MARGARITA RISE,281.477871495233,50.0
14985,71382,ANNIESTON PLACE,81.0865646946505,50.0
